"id","transcription","language","original_split"
"lin_88245","Eloko na omona awa na misu na ngai eza ebele na mona carton moko boye awa eya carton moko ezana kati ikisi bakisi oyo eza obele akomprime na monoko ya lopoto.","lin","train"
"lin_88228","Namoni photo eza liboso nangai eza photo moko yakitoko namoni verre moko etondi masanga pe masanga wana kombo nango eza Guinness .","lin","train"
"lin_88296","Boye kasi ezali pau oyo basalisaka mpona kotimola na oyo wana basalisaka mpona kobuka yango wana eza libende eza na langi ya mbwe kasi yango eza pe na langi boye neti ya libaya boye.","lin","train"
"lin_88232","Liboso nangai nazomona basapato mibale eza basapato ya basi eza nalangi ya mwindu pe nakati eza pembe","lin","train"
"lin_88212","Logo oyo ezana langi ya pembe badessiner eleko ya langi ya chokola bakoma na langi ya bozinga na kati batia dessin moko eza nete lokola bato bazopesana maboko mosusu ya lokola moyi mosusu eza lokola a régné.","lin","train"
"lin_88203","Bileyi Eza ñakati yakibakuli bileyi Oyo eza pondu loso n'a misuni n'a kwanga eza bileyi Moko ya kitoko","lin","train"
"lin_88223","Foto eza liboso na biso namoni mwa buku ya kitoko buku oyo bakomi likolo na yango orthographe expression, buku oyo eza ya bana ya 6eme primaire, buku oyo esalisaka bana wana koyeba ba mwa ba regle essentiele ya francais, pe na eza na mwa exercice 300 pe na mwa 40 biloko oyo bakoki ko dicte bango eza buku moko ya kitoko bango.","lin","train"
"lin_88234","na balabala awa eza elenge mwasi ezotambola elenge mwasi yango alati sapatu ya kokangama eza na langi ya pembe eza na basinga ya langi ya pembe,  elenge mwasi ezo kanga suki ameni sac na mokongo eza na balangi esangami  ya lilala na loboko ya mwasi , na balabala elenge mwasi azotambola pembeni ya ndako, azo telema ,bazotekisa biloko  ekeseni na libanda ya ndako yango eza na bakombo bazotekisa.","lin","train"
"lin_4141","motuka monene babengka camion ezotambwana na balabala pe pembene ya balabala eza banzete ebele na matiti","lin","train"
"lin_4101","Awa ba lakisi biso sapato ya mibali to pe basi oyo tobengi ketch.Na langi ya bozinga,pe na motani,pe na moyindo.","lin","train"
"lin_4106","na elilio nazomona esika bazolakisa biso ekomeli ekomeli ya langi ekeseni ezala ekomeli ya kokoma","lin","train"
"lin_4183","Kasi oyo ezali neti pao kasi eza pao neti pe na eloko basalisaka mpona kotimola yango eza ya sika ezali na langi ya mosaka eza pe na langi neti ya pembe.","lin","train"
"lin_4155","Na bilili oyo azoli komona balakisinga nzete ya langi ya pondu pe eza na bambuma eza na balangi ya moyindo na motani pe na pembe.","lin","train"
"lin_4118","Na foto oyo namoni balakisinga awa eza ya mwa na mwasi pe aza kitoko afandi na kiti ye pe alati bilamba ya lange ya pembe bakangi esuki malamu pe ya molai afandi na kati ya ndako.","lin","train"
"lin_4142","Na eleli oyo nazo mona esika bazo lakisa biso etaleli ya pembeni ya motu ya bikeli ya mokili ba bengi nkoba.","lin","train"
"lin_4189","Eh! Nzambe nangayi! Bilili oyo nazomona liboso nangayi awa! Eza lokola yakindoko, po nanu namona mbisi yaboye te, mbisi ekoki kozala namiso, namunoko lokola bato te, oyo eza mbisite","lin","train"
"lin_4158","Elili oyo ekolakisa ndenge bato bazo beta ndembo ya maboko ya vole boll nakati nabango ezali monyama eza na tango ya pokwa.","lin","train"
"lin_4132","awa namoni ezana jardin  na jardin wana namoni kiti mibale kitimibale batie bilamba yaliputa ndenazomona awa","lin","train"
"lin_4140","Awa lisusu balakisi ezali bongo singa oyo balataka na loboko","lin","train"
"lin_4160","Liboso nanga awa namoni balakisi nga ndaku pe ndaku yango eza kofungwama na libanda ,namoni ba kiti ya plastike na bazungu.","lin","train"
"lin_4169","Ekeko ya mbulamatari kombo na ye Kolelas mbula na ye ya kobota na ya liwa.","lin","train"
"lin_4162","Motuka ya monene ememi bakaliton ebele na basaki ya langi ya pondu, bakalite ezali ebele moto afandi likolo ya bakalto eza likolo ya motuka ya langi ya mosaka na motuka ya moke ya pembe ezali na biloko ebele makasi na kati ya motuka.","lin","train"
"lin_48546","Awa namoni balakisi biso mwa ngomba moko ya monene ya molai namoni pe eza na ba nzete ebele na bamatiti ebele","lin","train"
"lin_48552","Liboso na biso awa tomoni bazolakisa biso basapato ebele ya basi ba tia yango likolo ya étagere bazoteka yango eza na wenze nde yango tozomona.","lin","train"
"lin_48561","mobale oyo azosala sport mwana mobale oyo azosala sport abwaki ndembo likolo","lin","train"
"lin_48524","Oyo ezali ba matériels ya cuisine yango ozo mona lutu, eza pe na fourchette,  eza pe  na ba matériels mosusu ekokani neti na lutu na fourchette kasi yango ba salak'ango na libaya, eza na kati ya kopo moko neti ya pembe boye .","lin","train"
"lin_48539","Nazali komona na nzete neti bilanga esika balonalona kasi na bilanga yango tozomona nzete ya pondu oyo bino nyonso toyebaka kolia tolobaka pondu kasi yango pe tozomona ezali banzete ya pondu","lin","train"
"lin_48596","kasi boye na zomona ezali ondire mashine oyo basalaka neti babengaka foure kasi eza ondire mashine yango kasi oyo balambelaka oubien oyo bashofaka biloko kasi mashine yango eza na langi neti ya mboye","lin","train"
"lin_48557","elenge mobali na koboya papa simo kimbangu ye nde ezali nzambe ya ba eglize nyonso ya kimbangiste ye nde nzambe na bango","lin","train"
"lin_48540","Awa namoni toza nakati yandako moko eza yakitoko makasi nazomona eza namwana mobali moko oyo atelemi na molili simayakiti namoni ndako pe eza polele eza nabangonga yamoi","lin","train"
"lin_48511","Awa bazo lakisanga lisusu eza likolo ya mesa na kati ya ndako namoni sani moko batie mwa bileyi ya kitoko eza banyama ya kokalinga eza na kati ya ndunda balambi yango kitoko malamu batie pe ba pilipili likolo ya ndunda ona banyama ya kokalinga.","lin","train"
"lin_48551","Awa tozomona ba soda ya mpiko baza kosala defiler na bala bala. Balati bilamba na bango ya ba soda, bere na mutu eza na langi ya motane, basimbi munduki na maboko.","lin","train"
"lin_48592","Na elili oyo nazomona esika bazolakisa biso batu ebele ba misusu bavandi nase ba misusu ba telemi bazali esika yandako ekomani  conférence épiscopale du congo esika bazo zuwa elili yabokani ya mokoloyango.","lin","train"
"lin_48520","foto elakisi biso bato baza na kati ya balabala pe na moni balati bamwa elamba oyo eza na lange ya pembe na mwa lange ya ma ya pundu libosa wana moni eloko oyo bamemi yango oyo eloko bakomi ekolo na yango eglizeibangwisk monani baza oyo basambelaka na kati ya mwa eglise oyo ya baubangwiste baza na kati ya ya eyenga ya eglise na bango","lin","train"
"lin_40936","awa tozali komona kati ya bijouteri bazomonisa biso biloko elataka na kingo ya chenete ya argent ezali ya kitoko mpenza","lin","train"
"lin_40917","
Bato ya mapinga ba kangi bongo ba miyibi ba vandisi bango na se mokonzi ya mapinga alati bongo kazaka asimbi ba mashete oyo ba botoli ba miyibi.","lin","train"
"lin_40975","Namoni awa na miso na ngai eza obele pake moko boye pake openza kitoko pe na kati ya pake oyo kozana kati pakisi ya malaria pi likolo na ango na moni pe ekwamwa ngungi moko eza awa.","lin","train"
"lin_40956","Boye kasi eza kisi,kisi ya komela kisi yango bakomi balakisi mama tata na bana kasi eza neti kisi ya komela ya bana pe ya ba tata yango kisi yango eza na langi ya pembe pe na motane.","lin","train"
"lin_40995","liboso nangayi  awa nazali komona foto ya mituka mituka yango soki totali na liboso nayango eza na bwato soki totali malamu bazo katisa yango.","lin","train"
"lin_40935","Oyo ezali mesa ya koliela nalangi ya moindo pena bakiti yango, bate yango pene ya balabala mpona kotekisa.","lin","train"
"lin_40925","Sapato eza na langi ya kaki liboso, pembe,pe na motani, eza likolo ya caro eza na langi ya pembe pe na bozinga.","lin","train"
"lin_40934","Na liboso na biso toza komona ndako ya etage ya nivo moko, na matole na yango batie eza ya mwindu na libanda batie bapave libanda batie pena baplaye.","lin","train"
"lin_40907","Kasi oyo nazomona eza biloko oyo batiaka mpona batanda bilamba na singa yango kasi nazomona yango eza bapince yango toyebi na nkombo pince kasi yango eza na langi ya pondu, eza na langi neti ya mosaka, boi ezapi na langi ya bozinga boi eza na langi pe ya motame.","lin","train"
"lin_40960","buku buku ya bana ya kelasi buku ezali oyo etinda bana koyekola kotanga ezali biloko oyo bana batangaka mpona koyeba biloko ya mokili yango buku yango eza na mwana kasi eza neti mwana aza na kelasi ya motoba.","lin","train"
"lin_40971","Oyo na akomona eza buku buke kotanga buko ya koyeba makambo mpona biso mikolo pe bana esalisaka","lin","train"
"lin_40985","Eza ekeko namoni eza ekeko,ekeko yango eza na elongi ya mobali eza ekeko ya mobali.","lin","train"
"lin_40967","Awa nazomona ndako ya immigration eza na lopango ya pembe, eza pe na portae eza na culere ya bozinga namoni mpe banzete kuna ya monene eza pe na makasi ya minene likolo.","lin","train"
"lin_40900","Tozali komona baza kolakisa biso salon moko ya kitoko tomoni bapine yooyo ya makamion tomoni eza na balangi ya moindo na motane kasi likolo na yango basali yango ekomi kiti ya kofandela na kati ya salon tomoni na mesa yango nyonso ezali bapine basali yango ekomi bakiti ya kofandela na kati ya ndako emonani kitoko kitoko mpenza.","lin","train"
"lin_40946","Mama amemi mwana na mokongo mama alati kitambala pe na biloko ya matoyi na tolo alati liputa eza na langi ya mosaka esangani na moyindo pe na parapluie  asimbi eza na langi ya bozinga.","lin","train"
"lin_51189","awa namoni eza ndaku na bendela liboso na mwana mwasi namoni ezandaku na bendela liboso na mwana mwasi","lin","train"
"lin_51119","Awa nazomona kaka lokolo moko ya sapato eza mibale ete ezaka lokolo moko na moni eza suplesse me ba lasse yango nazomona ngo te !","lin","train"
"lin_51155","Liboso nanga na moni eza kabati kabati ya kitoko mpenza kabati namoni eza na ba langi ya pembe pe na moni yango liboso na nga awa eza kitoko mpenza.","lin","train"
"lin_51110","Bato bazosala sport balati bilamba ya mosala na yango.","lin","train"
"lin_51161","kasi ndako eza molai kasi yango nanu esila te eza ndako ya kotonga ozomona pena lopango eza ya kala ndako yango eza na langi neti ya mbwe kasi lopango pe  eza neti esi ebeba yango eza na langi ya mwindu pe mbwe","lin","train"
"lin_51182","E awa na moni balakisi biso kamwa plakete ya kisi oyo batie na se nayebi te soki eza kisi ya nini.","lin","train"
"lin_51124","bilili oyo na zali ko mona liboso na ngai awa, namoni ezali bongo na zamba to na mboka, po tomoni ndeko mwasi aye ku luka mayi awa, po na esika ya malamu mayi moto azua yango na ndako naye","lin","train"
"lin_51185","Nabilili oyo nazalikomona balakisinga loboko yandeko moko pe alati biloko balataka na loboko ba chenette pe atiye loboko naye likolo ya nzete ya balangi bonzinga.","lin","train"
"lin_51160","Likolo ya mesa ba biki zomi ya langi ya ndenge na ndenge ba biki ya langi ya ma ya pondu, ba biki ya pembe,ya langi ya pondu ya pete, ba biki ya bozenga,ba biki ya mosaka misusu pe ya mwindu nyonso likolo ya mesa.","lin","train"
"lin_51195","Plateau mibale ezali na basani ya biloko ezali moko ezali na loso lisate ya soso sambusa mibale nyama balambi na sosi mosusu ezali na kwanga na makemba ya kokalinga na nyama ezomona.","lin","train"
"lin_51108","Ba mama oyo bazali ko bina mabino ya mboka, tala na motu na bango batie ba mayanga na mutu kingo ba tondisi ba mayanga ebele na kingo na maboko na bango bati balati pe mayanga na maboko bazali kobina mabina ya mboka.","lin","train"
"lin_51104","Nazomona na elili oyo bazolakisa biso etaleli yamosika yalikolo ezali lokola etaleli yalikolo ya pepo esika bazolakisa biso etuka etuka monene cite naetaleli yalikolo","lin","train"
"lin_12703","Nzete ya mbuma ya pomme ya langi ya motane ezali na makasa ya langi ya pondu na misusu yako kauka n'a se.","lin","train"
"lin_12743","Ba kisi oyo ya mbuma ezali na mbuma zomi na kati,eza n'a kombo ya Dexarose ezali kisi oyo esalisaka na na niama ya libumu na salite ya libumu.","lin","train"
"lin_12788","Mwasi awuti zando kote kosomba biloko azali na molangi ya coca oyo ezali ata n'a eloko ma kati te alati elamba ya liputa na shacosi ya moyindo.","lin","train"
"lin_12705","Awa nazomona pancarte ya monene batiango  katikati ya matiti na nsima na yango nazomona bamituka ebele etelemi","lin","train"
"lin_12735","logo yango kasi ezali oyo basalisaka mpona kolakisa eloko bato basalaka yango eza na langi ya pembe kasi boye eza pe na langi ya motane makasi","lin","train"
"lin_12712","Tata ye wana aza mondele atelemi azoloba kasi na nsima na ye ezali bendele ya mboka kasi azoloba neti makambo ya mboka.","lin","train"
"lin_12707","kasi boye nde nazomona nazomona loboko ya moto dire ya mwasi kasi loboko yango ezolakisa biso sani kani sani yango eza sani ya pembe eza basani oyo epasukaka","lin","train"
"lin_12771","Awa namoni eza bendele liboso na ngai nazomona, eza na balangi mibale langi ya liboso eza ya pembe ya mibale eza ya motane.","lin","train"
"lin_12775","Bana oyo bazali na elengi mwana ya mobali pe mwana ya mwasi bazali kosolola mwana ya mobali alwati sapato pe bazali bakofanda.","lin","train"
"lin_12753","mutuka ya monene etelemi eza na langi ya pembe eza na mapine ya minene na nsima na ngo matala na yango eza na lange ya motane","lin","train"
"lin_12710","Awa toza komona bazolakisa biso ndenge batongaka ndako eza kitoko.","lin","train"
"lin_12763","kasi eleko o eza mpona kosalisa kobuka libaya eza kosalisa kotimola libulu yango eza neti na langi ya mbwe eza pe na langi ya libayabole","lin","train"
"lin_12798","Kasi awa bazosala publicite  kasi oyo oyeti ya telefone kasi eza na mwasi pe na mobali baza elongo balati bilamba ya langi ya longondo yango kasi ozomona eza na langi pe ya motane","lin","train"
"lin_12756","Mesa na kiti ya koliya ya libaya basali yango na libaya eza na langi ya chokola pembeni ba kiti eza esalemi na ba bilamba ya bonzinga na ba portrait ya pembe.","lin","train"
"lin_12793","Ba matiti oyo basali kamwa jardin emonani mwa kitoko,ka jardin oyo eza lokola bilanga oyo place bato babimisaka biloko ya koliya.","lin","train"
"lin_12769","saani oyo na moni awa na liboso na ngayi eza bileyi ba lambaki yango malamu penza ba bosanaki te ko tia ka mua pilipili liboso nango e'pesa mua gout na tango yako lia","lin","train"
"lin_12784","Awa nazomona basali jus ya malala,namoni eza jus ya malala,namoni pe tangawizi eza mpe wana pembeni.","lin","train"
"lin_12721","oyo mutu azo telema awa aza mwana mwasi azwii sac a main naye naloboko ya mwasi asimbi loboko ya mobali likolo ya taburete pe atelemi kitoko","lin","train"
"lin_12761","Photo elakisi biso na kati ya sale moko oyo na monii bato bazomonana bi te baza bamibali pe nsima na bango na monimwa bendela ya kitoko mpenza pe emonani eza bamwa bakumu ya mboka moko bon.","lin","train"
"lin_12727","Eza ed bakomi ed na langi ya mwindu bakomi pe electrique awa electrique bakomi ango na langi ya mwindu eza pe pembe mwa ligne moko boye eza awa na se eza logo.","lin","train"
"lin_4307","Na bilili oyo nali komona ba lakisi nga awa eza ba nzete ebele pe na ba machete, na ba râteau, na ba beche,na biloko nyonso ya mosala.","lin","train"
"lin_4319","Awa na moni eza esika batekiselaka biloko ya kelasi liboso na ngai nazomona biloko ebele oyo bazozela batu baya kosomba.","lin","train"
"lin_4343","Biloko ya kolia eza neti ba bonbon ba biscuit kasi na biloko mosusu ya komela eza esika moko eza biloko oyo baliaka mpona komema esika soki neti bobimi boye eza biloko ebele eza biloko ya kolia.","lin","train"
"lin_4336","Motuka ya monene mpenza ekangami nsima, ezali na ba bilili na nsima ya ndenge na ndenge.  Ezo sala piblisite na yango, mpo bato bayeba yango ebele, bayeba yango pe malamu.","lin","train"
"lin_4379","Awa namoni balakisi biso masuwa, etelemi esika moko, pe tomoni mutu moko atelemi na ba matiti ébélé pembeni","lin","train"
"lin_4305","Kasi boye ezali neti na ndako kasi tozomona mbetu mbeto yango mpeza kitoko batandi yango mbeto kitoko yango batandi yango na liputa boye yango liputa yango eza na langi ya bozinga pe neti ya mosaka pe eza na langi ya pembe","lin","train"
"lin_4304","elili oyo ekolakisa biloko ya kolia bilei endundo eza na kati ya zoungu na lutu ya libaya ya kolambela yango eza likolo ya endunda yango","lin","train"
"lin_4356","Ba saki ya maboko pona bana ya basi,ba saki yako mema na maboko pona bana basi ezali bongo na ba langi ebele langi ya grise,langi ya moyindo,langi ya pembe,langi ya bonzenga ezali bongo pona koteka.","lin","train"
